image,true_label,pred_label,is_correct_top1,is_correct_top2,is_correct_top3,top1_conf,top2_conf,top3_conf,top1_pred,top2_pred,top3_pred
8754.jpg,BRIGHT WINTER,BRIGHT SPRING,False,False,True,0.3397960066795349,0.3123483657836914,0.19508472084999084,BRIGHT SPRING,COOL SUMMER,BRIGHT WINTER
9073.jpg,BRIGHT WINTER,COOL SUMMER,False,False,False,0.5644736289978027,0.15483646094799042,0.10081401467323303,COOL SUMMER,LIGHT SPRING,LIGHT SUMMER
20442.jpg,BRIGHT WINTER,BRIGHT WINTER,True,True,True,0.6077455878257751,0.18476572632789612,0.08339443057775497,BRIGHT WINTER,COOL SUMMER,COOL WINTER
20875.jpg,BRIGHT WINTER,BRIGHT SPRING,False,False,False,0.35624784231185913,0.2546688914299011,0.12449202686548233,BRIGHT SPRING,MUTED SUMMER,MUTED AUTUMN
22146.jpg,BRIGHT WINTER,BRIGHT WINTER,True,True,True,0.2975143790245056,0.17027151584625244,0.14546090364456177,BRIGHT WINTER,COOL WINTER,MUTED AUTUMN
23417.jpg,BRIGHT WINTER,BRIGHT WINTER,True,True,True,0.5767911672592163,0.275715708732605,0.10800115764141083,BRIGHT WINTER,COOL SUMMER,BRIGHT SPRING
23634.jpg,BRIGHT WINTER,BRIGHT WINTER,True,True,True,0.8712998628616333,0.10609057545661926,0.015028981491923332,BRIGHT WINTER,BRIGHT SPRING,COOL SUMMER
25858.jpg,BRIGHT WINTER,BRIGHT SPRING,False,False,True,0.3315467834472656,0.3310668468475342,0.16866004467010498,BRIGHT SPRING,COOL SUMMER,BRIGHT WINTER
26569.jpg,BRIGHT WINTER,LIGHT SUMMER,False,True,True,0.33121660351753235,0.30101704597473145,0.24228118360042572,LIGHT SUMMER,BRIGHT WINTER,COOL SUMMER
27340.jpg,BRIGHT WINTER,COOL SUMMER,False,False,True,0.35451096296310425,0.28572067618370056,0.22607415914535522,COOL SUMMER,MUTED SUMMER,BRIGHT WINTER
28237.jpg,BRIGHT WINTER,COOL SUMMER,False,False,False,0.39852964878082275,0.20496492087841034,0.1374281942844391,COOL SUMMER,BRIGHT SPRING,MUTED SUMMER
10507.jpg,BRIGHT WINTER,BRIGHT WINTER,True,True,True,0.7407745718955994,0.2312440723180771,0.021778501570224762,BRIGHT WINTER,BRIGHT SPRING,COOL SUMMER
11143.jpg,BRIGHT WINTER,COOL SUMMER,False,True,True,0.3849466145038605,0.35975825786590576,0.06320500373840332,COOL SUMMER,BRIGHT WINTER,BRIGHT SPRING
11591.jpg,BRIGHT WINTER,COOL WINTER,False,False,True,0.3981742858886719,0.28174033761024475,0.19867698848247528,COOL WINTER,DARK WINTER,BRIGHT WINTER
1235.jpg,BRIGHT WINTER,COOL WINTER,False,True,True,0.3977024555206299,0.1568547487258911,0.1381826251745224,COOL WINTER,BRIGHT WINTER,COOL SUMMER
1370.jpg,BRIGHT WINTER,BRIGHT SPRING,False,True,True,0.3231695294380188,0.23531916737556458,0.23181964457035065,BRIGHT SPRING,BRIGHT WINTER,COOL SUMMER
15933.jpg,BRIGHT WINTER,DARK WINTER,False,False,False,0.6486036777496338,0.15042662620544434,0.07090141624212265,DARK WINTER,DARK AUTUMN,COOL WINTER
1706.jpg,BRIGHT WINTER,BRIGHT WINTER,True,True,True,0.4252753257751465,0.3253386914730072,0.14351266622543335,BRIGHT WINTER,COOL SUMMER,BRIGHT SPRING
17987.jpg,BRIGHT WINTER,BRIGHT WINTER,True,True,True,0.4343458414077759,0.23498603701591492,0.11624984443187714,BRIGHT WINTER,BRIGHT SPRING,COOL WINTER
19418.jpg,BRIGHT WINTER,BRIGHT SPRING,False,False,True,0.4175931215286255,0.29006388783454895,0.11691679805517197,BRIGHT SPRING,COOL SUMMER,BRIGHT WINTER
23062.jpg,BRIGHT WINTER,DARK AUTUMN,False,False,False,0.6557494401931763,0.21911463141441345,0.0444938950240612,DARK AUTUMN,DARK WINTER,COOL WINTER
246.jpg,BRIGHT WINTER,DARK WINTER,False,False,True,0.5948635339736938,0.19997021555900574,0.1218826174736023,DARK WINTER,COOL WINTER,BRIGHT WINTER
29805.jpg,BRIGHT WINTER,DARK WINTER,False,True,True,0.590654730796814,0.16511252522468567,0.1097564622759819,DARK WINTER,BRIGHT WINTER,COOL WINTER
3659.jpg,BRIGHT WINTER,DARK AUTUMN,False,False,False,0.20316508412361145,0.17231827974319458,0.13719472289085388,DARK AUTUMN,MUTED AUTUMN,BRIGHT SPRING
3706.jpg,BRIGHT WINTER,DARK WINTER,False,False,False,0.567590057849884,0.2651066482067108,0.0757821574807167,DARK WINTER,COOL WINTER,DARK AUTUMN
4104.jpg,BRIGHT WINTER,DARK WINTER,False,False,False,0.8195936679840088,0.09319479763507843,0.06810712814331055,DARK WINTER,DARK AUTUMN,COOL WINTER
4587.jpg,BRIGHT WINTER,BRIGHT WINTER,True,True,True,0.2399846911430359,0.15485402941703796,0.14364472031593323,BRIGHT WINTER,COOL WINTER,MUTED AUTUMN
5255.jpg,BRIGHT WINTER,DARK WINTER,False,True,True,0.4948006272315979,0.2531662881374359,0.23291680216789246,DARK WINTER,BRIGHT WINTER,COOL WINTER
5270.jpg,BRIGHT WINTER,COOL WINTER,False,False,True,0.4527462124824524,0.39555421471595764,0.07638073712587357,COOL WINTER,DARK WINTER,BRIGHT WINTER
5401.jpg,BRIGHT WINTER,COOL SUMMER,False,False,False,0.2543361186981201,0.249921515583992,0.14893047511577606,COOL SUMMER,MUTED AUTUMN,MUTED SUMMER
6162.jpg,BRIGHT WINTER,COOL WINTER,False,False,True,0.4404059946537018,0.23144927620887756,0.1352163702249527,COOL WINTER,DARK WINTER,BRIGHT WINTER
6918.jpg,BRIGHT WINTER,BRIGHT WINTER,True,True,True,0.5566279888153076,0.15952232480049133,0.0767984688282013,BRIGHT WINTER,BRIGHT SPRING,MUTED SUMMER
7160.jpg,BRIGHT WINTER,WARM AUTUMN,False,False,False,0.3533576726913452,0.2138257920742035,0.1987116038799286,WARM AUTUMN,DARK AUTUMN,COOL WINTER
7365.jpg,BRIGHT WINTER,DARK WINTER,False,False,False,0.440848171710968,0.17175592482089996,0.15271027386188507,DARK WINTER,DARK AUTUMN,MUTED SUMMER
8851.jpg,BRIGHT WINTER,COOL WINTER,False,True,True,0.2711958587169647,0.20026278495788574,0.12644585967063904,COOL WINTER,BRIGHT WINTER,COOL SUMMER
8954.jpg,BRIGHT WINTER,DARK WINTER,False,False,False,0.29116880893707275,0.29045796394348145,0.1245243027806282,DARK WINTER,COOL WINTER,DARK AUTUMN
9034.jpg,BRIGHT WINTER,DARK AUTUMN,False,False,False,0.4878087043762207,0.38888317346572876,0.03130088001489639,DARK AUTUMN,DARK WINTER,COOL WINTER
10576.jpg,COOL WINTER,DARK WINTER,False,False,True,0.38947904109954834,0.23739513754844666,0.18095707893371582,DARK WINTER,DARK AUTUMN,COOL WINTER
12641.jpg,COOL WINTER,DARK AUTUMN,False,True,True,0.18680207431316376,0.14584940671920776,0.13024283945560455,DARK AUTUMN,COOL WINTER,MUTED AUTUMN
13304.jpg,COOL WINTER,COOL WINTER,True,True,True,0.3753054141998291,0.1941019743680954,0.17114336788654327,COOL WINTER,DARK AUTUMN,DARK WINTER
13513.jpg,COOL WINTER,COOL WINTER,True,True,True,0.6054724454879761,0.22522209584712982,0.10217013955116272,COOL WINTER,DARK WINTER,BRIGHT WINTER
14109.jpg,COOL WINTER,COOL WINTER,True,True,True,0.5172414183616638,0.11084819585084915,0.08808018267154694,COOL WINTER,WARM AUTUMN,DARK WINTER
15236.jpg,COOL WINTER,COOL WINTER,True,True,True,0.2960289418697357,0.2211063802242279,0.1865953803062439,COOL WINTER,DARK WINTER,DARK AUTUMN
15526.jpg,COOL WINTER,COOL WINTER,True,True,True,0.555560290813446,0.26954129338264465,0.1438615620136261,COOL WINTER,DARK WINTER,DARK AUTUMN
16160.jpg,COOL WINTER,DARK AUTUMN,False,False,True,0.6338275671005249,0.22536593675613403,0.06129641458392143,DARK AUTUMN,DARK WINTER,COOL WINTER
1651.jpg,COOL WINTER,COOL WINTER,True,True,True,0.5128285884857178,0.29291456937789917,0.11559982597827911,COOL WINTER,MUTED AUTUMN,DARK AUTUMN
16706.jpg,COOL WINTER,DARK WINTER,False,True,True,0.6473815441131592,0.24512732028961182,0.06991016864776611,DARK WINTER,COOL WINTER,BRIGHT WINTER
17420.jpg,COOL WINTER,COOL WINTER,True,True,True,0.4155513346195221,0.15062129497528076,0.11823340505361557,COOL WINTER,BRIGHT SPRING,WARM AUTUMN
17768.jpg,COOL WINTER,COOL WINTER,True,True,True,0.8544291853904724,0.06347927451133728,0.017386242747306824,COOL WINTER,DARK WINTER,MUTED AUTUMN
18691.jpg,COOL WINTER,DARK WINTER,False,True,True,0.5341989994049072,0.3461655378341675,0.062362343072891235,DARK WINTER,COOL WINTER,DARK AUTUMN
1901.jpg,COOL WINTER,DARK AUTUMN,False,False,True,0.39814746379852295,0.2885986864566803,0.11339618265628815,DARK AUTUMN,WARM AUTUMN,COOL WINTER
19230.jpg,COOL WINTER,COOL WINTER,True,True,True,0.3853573203086853,0.29344525933265686,0.14743924140930176,COOL WINTER,DARK WINTER,DARK AUTUMN
20093.jpg,COOL WINTER,DARK WINTER,False,True,True,0.24255216121673584,0.23720771074295044,0.1549813449382782,DARK WINTER,COOL WINTER,DARK AUTUMN
20978.jpg,COOL WINTER,WARM AUTUMN,False,False,False,0.28994840383529663,0.28979283571243286,0.13093678653240204,WARM AUTUMN,DARK AUTUMN,DARK WINTER
2099.jpg,COOL WINTER,COOL WINTER,True,True,True,0.37078750133514404,0.125250443816185,0.10954929888248444,COOL WINTER,DARK AUTUMN,DARK WINTER
21778.jpg,COOL WINTER,DARK WINTER,False,True,True,0.39286065101623535,0.35910487174987793,0.10731201618909836,DARK WINTER,COOL WINTER,DARK AUTUMN
22101.jpg,COOL WINTER,WARM AUTUMN,False,False,True,0.23692217469215393,0.19798889756202698,0.18130125105381012,WARM AUTUMN,MUTED AUTUMN,COOL WINTER
23951.jpg,COOL WINTER,COOL WINTER,True,True,True,0.7259544134140015,0.13145285844802856,0.07018116116523743,COOL WINTER,DARK AUTUMN,WARM AUTUMN
24832.jpg,COOL WINTER,COOL WINTER,True,True,True,0.43048232793807983,0.38887274265289307,0.10020869225263596,COOL WINTER,WARM AUTUMN,MUTED AUTUMN
24948.jpg,COOL WINTER,COOL WINTER,True,True,True,0.42744940519332886,0.2533431947231293,0.10444247722625732,COOL WINTER,DARK WINTER,BRIGHT WINTER
26073.jpg,COOL WINTER,COOL WINTER,True,True,True,0.4052269756793976,0.24695125222206116,0.21435460448265076,COOL WINTER,DARK WINTER,BRIGHT WINTER
27798.jpg,COOL WINTER,DARK WINTER,False,True,True,0.5799797773361206,0.290334016084671,0.07871317863464355,DARK WINTER,COOL WINTER,BRIGHT WINTER
3313.jpg,COOL WINTER,DARK AUTUMN,False,False,True,0.5706185102462769,0.21562369167804718,0.047067929059267044,DARK AUTUMN,DARK WINTER,COOL WINTER
4566.jpg,COOL WINTER,DARK AUTUMN,False,True,True,0.41340112686157227,0.3540796935558319,0.1513088345527649,DARK AUTUMN,COOL WINTER,DARK WINTER
5520.jpg,COOL WINTER,BRIGHT WINTER,False,True,True,0.3170762062072754,0.21096783876419067,0.1449747383594513,BRIGHT WINTER,COOL WINTER,COOL SUMMER
5708.jpg,COOL WINTER,COOL WINTER,True,True,True,0.42035025358200073,0.21321745216846466,0.1443607658147812,COOL WINTER,MUTED SUMMER,WARM AUTUMN
5807.jpg,COOL WINTER,MUTED AUTUMN,False,False,False,0.20410090684890747,0.20177540183067322,0.19964832067489624,MUTED AUTUMN,COOL SUMMER,MUTED SUMMER
718.jpg,COOL WINTER,DARK AUTUMN,False,True,True,0.4496057331562042,0.30877479910850525,0.1642133891582489,DARK AUTUMN,COOL WINTER,DARK WINTER
7590.jpg,COOL WINTER,COOL WINTER,True,True,True,0.423030823469162,0.1250169575214386,0.08557207137346268,COOL WINTER,BRIGHT SPRING,COOL SUMMER
7833.jpg,COOL WINTER,COOL WINTER,True,True,True,0.5609305500984192,0.29845917224884033,0.06116294115781784,COOL WINTER,DARK WINTER,BRIGHT WINTER
8283.jpg,COOL WINTER,MUTED AUTUMN,False,False,True,0.29952526092529297,0.2669547200202942,0.15399092435836792,MUTED AUTUMN,BRIGHT SPRING,COOL WINTER
8953.jpg,COOL WINTER,DARK WINTER,False,True,True,0.41830575466156006,0.28161120414733887,0.10158619284629822,DARK WINTER,COOL WINTER,DARK AUTUMN
19631.jpg,COOL WINTER,DARK WINTER,False,False,True,0.37226834893226624,0.3574516475200653,0.09701225161552429,DARK WINTER,DARK AUTUMN,COOL WINTER
20224.jpg,COOL WINTER,COOL WINTER,True,True,True,0.47160571813583374,0.28238171339035034,0.1002168208360672,COOL WINTER,DARK WINTER,BRIGHT WINTER
20394.jpg,COOL WINTER,MUTED AUTUMN,False,False,False,0.4097263216972351,0.1852412074804306,0.1284332424402237,MUTED AUTUMN,DARK WINTER,DARK AUTUMN
20434.jpg,COOL WINTER,DARK WINTER,False,False,True,0.6059187650680542,0.1990259438753128,0.1682293862104416,DARK WINTER,DARK AUTUMN,COOL WINTER
20754.jpg,COOL WINTER,MUTED AUTUMN,False,False,True,0.3569881319999695,0.331007719039917,0.16479524970054626,MUTED AUTUMN,DARK AUTUMN,COOL WINTER
21474.jpg,COOL WINTER,COOL WINTER,True,True,True,0.7579406499862671,0.07628325372934341,0.04147196561098099,COOL WINTER,DARK WINTER,MUTED SUMMER
21504.jpg,COOL WINTER,COOL WINTER,True,True,True,0.2599624991416931,0.1689327359199524,0.1645926535129547,COOL WINTER,BRIGHT WINTER,COOL SUMMER
21625.jpg,COOL WINTER,COOL WINTER,True,True,True,0.5025590062141418,0.10226067900657654,0.08855310082435608,COOL WINTER,DARK WINTER,WARM AUTUMN
21917.jpg,COOL WINTER,COOL WINTER,True,True,True,0.5182589292526245,0.10527455806732178,0.10476267337799072,COOL WINTER,MUTED AUTUMN,MUTED SUMMER
22267.jpg,COOL WINTER,COOL WINTER,True,True,True,0.20107705891132355,0.19804689288139343,0.120807945728302,COOL WINTER,WARM AUTUMN,WARM SPRING
22348.jpg,COOL WINTER,COOL WINTER,True,True,True,0.5230673551559448,0.2038295716047287,0.18790730834007263,COOL WINTER,WARM AUTUMN,DARK WINTER
22387.jpg,COOL WINTER,COOL WINTER,True,True,True,0.3914908766746521,0.16790913045406342,0.13275203108787537,COOL WINTER,DARK WINTER,BRIGHT WINTER
22515.jpg,COOL WINTER,DARK WINTER,False,True,True,0.5538756847381592,0.19559890031814575,0.10177687555551529,DARK WINTER,COOL WINTER,BRIGHT WINTER
22727.jpg,COOL WINTER,COOL WINTER,True,True,True,0.34269824624061584,0.2799776494503021,0.17902615666389465,COOL WINTER,WARM AUTUMN,DARK WINTER
23539.jpg,COOL WINTER,MUTED AUTUMN,False,False,False,0.39227402210235596,0.11830142885446548,0.1054145097732544,MUTED AUTUMN,DARK AUTUMN,BRIGHT SPRING
23801.jpg,COOL WINTER,DARK WINTER,False,False,True,0.40567368268966675,0.29083842039108276,0.1709669679403305,DARK WINTER,DARK AUTUMN,COOL WINTER
24825.jpg,COOL WINTER,MUTED AUTUMN,False,True,True,0.35295599699020386,0.21342088282108307,0.0993364155292511,MUTED AUTUMN,COOL WINTER,MUTED SUMMER
26119.jpg,COOL WINTER,DARK WINTER,False,True,True,0.441808819770813,0.20050466060638428,0.1513320654630661,DARK WINTER,COOL WINTER,BRIGHT WINTER
26205.jpg,COOL WINTER,DARK AUTUMN,False,False,True,0.6238705515861511,0.12156257033348083,0.10938917845487595,DARK AUTUMN,WARM AUTUMN,COOL WINTER
26809.jpg,COOL WINTER,COOL WINTER,True,True,True,0.6612086296081543,0.05567951872944832,0.04723566398024559,COOL WINTER,COOL SUMMER,BRIGHT WINTER
26846.jpg,COOL WINTER,MUTED AUTUMN,False,False,True,0.5391733646392822,0.15295416116714478,0.11934814602136612,MUTED AUTUMN,MUTED SUMMER,COOL WINTER
27833.jpg,COOL WINTER,MUTED AUTUMN,False,False,False,0.26096197962760925,0.20508220791816711,0.11819284409284592,MUTED AUTUMN,WARM AUTUMN,COOL SUMMER
28029.jpg,COOL WINTER,LIGHT SUMMER,False,False,False,0.16448986530303955,0.15305368602275848,0.14199893176555634,LIGHT SUMMER,COOL SUMMER,BRIGHT WINTER
28110.jpg,COOL WINTER,BRIGHT WINTER,False,False,False,0.26587018370628357,0.25770658254623413,0.20869725942611694,BRIGHT WINTER,MUTED SUMMER,COOL SUMMER
29211.jpg,COOL WINTER,DARK WINTER,False,True,True,0.6581201553344727,0.2758514881134033,0.04941382259130478,DARK WINTER,COOL WINTER,BRIGHT WINTER
29280.jpg,COOL WINTER,COOL WINTER,True,True,True,0.6285952925682068,0.12514546513557434,0.10937105119228363,COOL WINTER,MUTED SUMMER,LIGHT SUMMER
10087.jpg,COOL WINTER,COOL WINTER,True,True,True,0.409629762172699,0.22057504951953888,0.1654706597328186,COOL WINTER,BRIGHT WINTER,DARK WINTER
10368.jpg,COOL WINTER,DARK AUTUMN,False,False,False,0.38074129819869995,0.304509699344635,0.13154444098472595,DARK AUTUMN,MUTED AUTUMN,DARK WINTER
10750.jpg,COOL WINTER,COOL WINTER,True,True,True,0.7336490154266357,0.14001312851905823,0.11205455660820007,COOL WINTER,DARK AUTUMN,DARK WINTER
11055.jpg,COOL WINTER,COOL WINTER,True,True,True,0.4988904595375061,0.246450275182724,0.11201752722263336,COOL WINTER,DARK WINTER,DARK AUTUMN
17344.jpg,COOL WINTER,DARK WINTER,False,True,True,0.4759168028831482,0.250105082988739,0.2381500005722046,DARK WINTER,COOL WINTER,BRIGHT WINTER
17906.jpg,COOL WINTER,DARK AUTUMN,False,False,True,0.4040737748146057,0.39509057998657227,0.09902450442314148,DARK AUTUMN,DARK WINTER,COOL WINTER
18863.jpg,COOL WINTER,DARK WINTER,False,False,True,0.625569760799408,0.2167973816394806,0.07408509403467178,DARK WINTER,DARK AUTUMN,COOL WINTER
19248.jpg,COOL WINTER,COOL WINTER,True,True,True,0.5785621404647827,0.1967662125825882,0.06244371831417084,COOL WINTER,DARK WINTER,BRIGHT WINTER
19514.jpg,COOL WINTER,DARK WINTER,False,True,True,0.5192395448684692,0.21646901965141296,0.11896102130413055,DARK WINTER,COOL WINTER,DARK AUTUMN
19687.jpg,COOL WINTER,BRIGHT SPRING,False,False,False,0.2743595242500305,0.15868955850601196,0.1459159553050995,BRIGHT SPRING,COOL SUMMER,MUTED AUTUMN
20138.jpg,COOL WINTER,MUTED AUTUMN,False,False,False,0.411409854888916,0.1880919337272644,0.08221933990716934,MUTED AUTUMN,MUTED SUMMER,DARK AUTUMN
21779.jpg,COOL WINTER,COOL WINTER,True,True,True,0.1991642415523529,0.16181129217147827,0.14887891709804535,COOL WINTER,MUTED AUTUMN,DARK WINTER
2270.jpg,COOL WINTER,DARK WINTER,False,True,True,0.29983705282211304,0.2579922080039978,0.22607162594795227,DARK WINTER,COOL WINTER,DARK AUTUMN
23809.jpg,COOL WINTER,COOL WINTER,True,True,True,0.334017813205719,0.2470262199640274,0.22602437436580658,COOL WINTER,DARK AUTUMN,DARK WINTER
2427.jpg,COOL WINTER,BRIGHT WINTER,False,False,False,0.2460627257823944,0.20833060145378113,0.11186526715755463,BRIGHT WINTER,BRIGHT SPRING,LIGHT SPRING
27182.jpg,COOL WINTER,COOL SUMMER,False,False,False,0.33421003818511963,0.21455712616443634,0.0746237188577652,COOL SUMMER,MUTED AUTUMN,BRIGHT WINTER
3738.jpg,COOL WINTER,COOL WINTER,True,True,True,0.5746439099311829,0.3320416212081909,0.045900434255599976,COOL WINTER,DARK WINTER,DARK AUTUMN
3817.jpg,COOL WINTER,COOL WINTER,True,True,True,0.9682632088661194,0.017506727948784828,0.008773771114647388,COOL WINTER,DARK WINTER,DARK AUTUMN
4107.jpg,COOL WINTER,WARM AUTUMN,False,False,False,0.614519476890564,0.31181415915489197,0.04744192212820053,WARM AUTUMN,WARM SPRING,MUTED AUTUMN
4381.jpg,COOL WINTER,COOL SUMMER,False,False,False,0.43505334854125977,0.25768107175827026,0.09393996000289917,COOL SUMMER,WARM SPRING,MUTED SUMMER
4690.jpg,COOL WINTER,DARK AUTUMN,False,False,True,0.48737072944641113,0.3731997013092041,0.07027208805084229,DARK AUTUMN,DARK WINTER,COOL WINTER
4907.jpg,COOL WINTER,BRIGHT WINTER,False,False,False,0.7212064266204834,0.08212361484766006,0.07630084455013275,BRIGHT WINTER,BRIGHT SPRING,DARK WINTER
543.jpg,COOL WINTER,WARM AUTUMN,False,True,True,0.2883331775665283,0.2776692509651184,0.1876915991306305,WARM AUTUMN,COOL WINTER,DARK AUTUMN
612.jpg,COOL WINTER,DARK AUTUMN,False,False,True,0.44936877489089966,0.3418617248535156,0.18909603357315063,DARK AUTUMN,DARK WINTER,COOL WINTER
6158.jpg,COOL WINTER,COOL WINTER,True,True,True,0.7959028482437134,0.05111721530556679,0.04576670378446579,COOL WINTER,MUTED AUTUMN,DARK WINTER
726.jpg,COOL WINTER,DARK WINTER,False,True,True,0.4958178997039795,0.4288361668586731,0.04337363690137863,DARK WINTER,COOL WINTER,BRIGHT WINTER
7456.jpg,COOL WINTER,COOL WINTER,True,True,True,0.3203499913215637,0.2146221250295639,0.15848571062088013,COOL WINTER,DARK WINTER,DARK AUTUMN
8135.jpg,COOL WINTER,COOL WINTER,True,True,True,0.5076084136962891,0.19566912949085236,0.19222226738929749,COOL WINTER,DARK WINTER,DARK AUTUMN
10117.jpg,DARK WINTER,DARK WINTER,True,True,True,0.8409956097602844,0.11641712486743927,0.03249724581837654,DARK WINTER,DARK AUTUMN,COOL WINTER
10425.jpg,DARK WINTER,DARK AUTUMN,False,True,True,0.43796437978744507,0.3264828026294708,0.13259446620941162,DARK AUTUMN,DARK WINTER,COOL WINTER
11541.jpg,DARK WINTER,DARK WINTER,True,True,True,0.7876997590065002,0.2093026340007782,0.0015830136835575104,DARK WINTER,DARK AUTUMN,COOL WINTER
12548.jpg,DARK WINTER,DARK WINTER,True,True,True,0.732710599899292,0.13798707723617554,0.09802580624818802,DARK WINTER,DARK AUTUMN,COOL WINTER
12936.jpg,DARK WINTER,DARK WINTER,True,True,True,0.45796340703964233,0.2697896659374237,0.17446976900100708,DARK WINTER,DARK AUTUMN,COOL WINTER
1360.jpg,DARK WINTER,DARK AUTUMN,False,True,True,0.7506961822509766,0.12682436406612396,0.056131377816200256,DARK AUTUMN,DARK WINTER,WARM AUTUMN
13726.jpg,DARK WINTER,DARK WINTER,True,True,True,0.6834221482276917,0.23531685769557953,0.044143542647361755,DARK WINTER,DARK AUTUMN,COOL WINTER
14429.jpg,DARK WINTER,WARM AUTUMN,False,False,False,0.44747108221054077,0.20556722581386566,0.18762357532978058,WARM AUTUMN,DARK AUTUMN,MUTED AUTUMN
15025.jpg,DARK WINTER,DARK WINTER,True,True,True,0.5444629192352295,0.2299162745475769,0.13784173130989075,DARK WINTER,COOL WINTER,DARK AUTUMN
1514.jpg,DARK WINTER,DARK AUTUMN,False,True,True,0.4305076003074646,0.42596471309661865,0.0934726819396019,DARK AUTUMN,DARK WINTER,COOL WINTER
16016.jpg,DARK WINTER,DARK WINTER,True,True,True,0.8664693832397461,0.06776699423789978,0.03501399978995323,DARK WINTER,COOL WINTER,BRIGHT WINTER
17674.jpg,DARK WINTER,DARK WINTER,True,True,True,0.5003248453140259,0.22419291734695435,0.21919050812721252,DARK WINTER,BRIGHT WINTER,COOL WINTER
17717.jpg,DARK WINTER,DARK WINTER,True,True,True,0.7304439544677734,0.11391158401966095,0.03731231391429901,DARK WINTER,DARK AUTUMN,MUTED SUMMER
18832.jpg,DARK WINTER,DARK WINTER,True,True,True,0.7475051879882812,0.23959797620773315,0.006580334156751633,DARK WINTER,DARK AUTUMN,COOL WINTER
19181.jpg,DARK WINTER,DARK WINTER,True,True,True,0.6661801338195801,0.21013882756233215,0.1174948513507843,DARK WINTER,COOL WINTER,BRIGHT WINTER
20026.jpg,DARK WINTER,DARK WINTER,True,True,True,0.7898526191711426,0.1707603633403778,0.02853267639875412,DARK WINTER,COOL WINTER,BRIGHT WINTER
20246.jpg,DARK WINTER,DARK WINTER,True,True,True,0.5171570777893066,0.25439706444740295,0.10473571717739105,DARK WINTER,COOL WINTER,BRIGHT WINTER
21034.jpg,DARK WINTER,DARK WINTER,True,True,True,0.7529585361480713,0.2249894142150879,0.011691286228597164,DARK WINTER,DARK AUTUMN,COOL WINTER
21646.jpg,DARK WINTER,DARK WINTER,True,True,True,0.836371123790741,0.09372551739215851,0.043796829879283905,DARK WINTER,DARK AUTUMN,COOL WINTER
22489.jpg,DARK WINTER,DARK WINTER,True,True,True,0.43665438890457153,0.38614821434020996,0.0639699250459671,DARK WINTER,COOL WINTER,BRIGHT WINTER
23630.jpg,DARK WINTER,DARK AUTUMN,False,True,True,0.4621671438217163,0.31732332706451416,0.08540056645870209,DARK AUTUMN,DARK WINTER,COOL WINTER
24233.jpg,DARK WINTER,COOL WINTER,False,True,True,0.34539639949798584,0.3418263792991638,0.16630905866622925,COOL WINTER,DARK WINTER,DARK AUTUMN
2471.jpg,DARK WINTER,DARK WINTER,True,True,True,0.8246078491210938,0.11791959404945374,0.04480505734682083,DARK WINTER,COOL WINTER,BRIGHT WINTER
24866.jpg,DARK WINTER,DARK AUTUMN,False,True,True,0.46362996101379395,0.23455509543418884,0.09272322058677673,DARK AUTUMN,DARK WINTER,MUTED AUTUMN
26446.jpg,DARK WINTER,DARK WINTER,True,True,True,0.766610860824585,0.2153548300266266,0.010804912075400352,DARK WINTER,DARK AUTUMN,COOL WINTER
26986.jpg,DARK WINTER,DARK AUTUMN,False,True,True,0.5574885606765747,0.1206243485212326,0.10499829053878784,DARK AUTUMN,DARK WINTER,MUTED AUTUMN
27006.jpg,DARK WINTER,DARK WINTER,True,True,True,0.688470184803009,0.17578205466270447,0.07860441505908966,DARK WINTER,COOL WINTER,DARK AUTUMN
2719.jpg,DARK WINTER,DARK WINTER,True,True,True,0.6035531163215637,0.26462438702583313,0.0971841961145401,DARK WINTER,DARK AUTUMN,COOL WINTER
28336.jpg,DARK WINTER,DARK WINTER,True,True,True,0.5598623752593994,0.312441885471344,0.048251375555992126,DARK WINTER,COOL WINTER,DARK AUTUMN
29605.jpg,DARK WINTER,COOL WINTER,False,True,True,0.6458103656768799,0.15289060771465302,0.05986715480685234,COOL WINTER,DARK WINTER,BRIGHT WINTER
29942.jpg,DARK WINTER,MUTED AUTUMN,False,False,True,0.3153766095638275,0.21360594034194946,0.15121471881866455,MUTED AUTUMN,DARK AUTUMN,DARK WINTER
3897.jpg,DARK WINTER,DARK WINTER,True,True,True,0.5082305073738098,0.24082306027412415,0.15325888991355896,DARK WINTER,COOL WINTER,DARK AUTUMN
4306.jpg,DARK WINTER,DARK WINTER,True,True,True,0.7679294347763062,0.13649021089076996,0.07515611499547958,DARK WINTER,COOL WINTER,DARK AUTUMN
4495.jpg,DARK WINTER,MUTED AUTUMN,False,False,False,0.4871886372566223,0.2796361446380615,0.07347497344017029,MUTED AUTUMN,COOL WINTER,DARK AUTUMN
5642.jpg,DARK WINTER,COOL WINTER,False,True,True,0.33495962619781494,0.24012625217437744,0.11170560121536255,COOL WINTER,DARK WINTER,DARK AUTUMN
5704.jpg,DARK WINTER,DARK AUTUMN,False,True,True,0.4853542149066925,0.47696924209594727,0.013018333353102207,DARK AUTUMN,DARK WINTER,COOL WINTER
7276.jpg,DARK WINTER,DARK WINTER,True,True,True,0.5779078602790833,0.23894086480140686,0.1291375607252121,DARK WINTER,DARK AUTUMN,COOL WINTER
